Nombre del Sujeto Obligado:,FED-H - Suprema Corte de Justicia de la Nación (SCJN),,,,,,,,,,,,,,,,,,
Formato:,Declaraciones de Situación Patrimonial de las personas servidoras públicas,,,,,,,,,,,,,,,,,,
Periodo:,4to trimestre,,,,,,,,,,,,,,,,,,
ID,FECHA CREACION, FECHA MODIFICACION,EJERCICIO,FECHA DE INICIO DEL PERIODO QUE SE INFORMA,FECHA DE TÉRMINO DEL PERIODO QUE SE INFORMA,TIPO DE INTEGRANTE DEL SUJETO OBLIGADO (CATÁLOGO),CLAVE O NIVEL DEL PUESTO,DENOMINACIÓN DEL PUESTO (REDACTADOS CON PERSPECTIVA DE GÉNERO),DENOMINACIÓN DEL CARGO,ÁREA DE ADSCRIPCIÓN,NOMBRE(S) DE LA PERSONA SERVIDORA PÚBLICA,PRIMER APELLIDO DE LA PERSONA SERVIDORA PÚBLICA,SEGUNDO APELLIDO DE LA PERSONA SERVIDORA PÚBLICA,SEXO (CATÁLOGO),MODALIDAD DE LA DECLARACIÓN PATRIMONIAL (CATÁLOGO),HIPERVÍNCULO A LA VERSIÓN PÚBLICA DE LA DECLARACIÓN DE SITUACIÓN PATRIMONIAL  O A LA VERSIÓN PÚBLICA DE LOS SISTEMAS HABILITADOS QUE REGISTREN Y RESGUARDEN EN LAS BASES DE DATOS CORRESPONDIENTES,ÁREA(S) RESPONSABLE(S) QUE GENERA(N)  POSEE(N)  PUBLICA(N) Y ACTUALIZAN LA INFORMACIÓN,FECHA DE ACTUALIZACIÓN,NOTA
2396931399,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO33,Oficial de Servicios,Oficial de Servicios,Secretaría de Acuerdos de la Segunda Sala Administrativa y de Trabajo,Bryan Jesus,De la Cruz,Ruiz,,Inicio,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_I_00065208_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,03/10/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931463,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO29,Técnico Operativo,Técnico Operativo,Secretaría de Acuerdos de la Segunda Sala Administrativa y de Trabajo,Ayam Eloani,Bautista,Garcia,,Inicio,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_I_00202595_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,15/10/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931401,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,MM16,Director de Área,Director de Administración,Dirección General de Tecnologías de la Información,Juan Gustavo,Vazquez,Cortes,,Inicio,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_I_00065209_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,01/10/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente."
2396931433,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO29,Técnica Operativa,Técnica Operativa,Ponencia del Ministro Javier Laynez Potisek,Maria Jose,Kobeh,Rodriguez,,Inicio,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_I_00065243_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,13/11/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931319,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,MS07,Secretaria de Estudio y Cuenta,Secretaria de Estudio y Cuenta,Ponencia del Ministro Alfredo Gutiérrez Ortiz Mena,Patricia,Del Arenal,Urueta,,Conclusión,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_C_00060871_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,14/12/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931353,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO29,Técnico Operativo,Técnico Operativo,"Casa de la Cultura Jurídica en Aguascalientes, Aguascalientes",Enrique,Rogel,Millan,,Conclusión,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_C_00064194_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,08/10/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931436,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO33,Oficial de Servicios,Oficial de Servicios,Dirección General de Infraestructura Física,Felipe Ivan,Garcia,Colin,,Inicio,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_I_00065245_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,12/11/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931355,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO31,Técnica en Alimentos,Técnica en Alimentos,Secretaría General de la Presidencia,Clara Aide,Cordero,Flores,,Conclusión,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_C_00064280_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,24/10/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931406,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO29,Técnica Operativa,Técnica Operativa,Dirección General de Infraestructura Física,Fernanda Yael,Romero,Jaime,,Inicio,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_I_00065215_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,11/10/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
2396931357,30/01/25,30/01/25,2024,01/10/24,31/12/24,Integrante del poder judicial,PO31,Técnico en Alimentos,Técnico en Alimentos,Secretaría General de la Presidencia,Ricardo,Galicia,Galindo,,Inicio,https://www.scjn.gob.mx/transparencia/declaraciones-patrimoniales/declaraciones/2024/2024_I_00064307_01.pdf,Dirección General de Responsabilidades Administrativas y de Registro Patrimonial,23/10/24,"La información de las declaraciones de situación patrimonial y de intereses fue registrada por cada una de las personas servidoras públicas de la Suprema Corte de Justicia de la Nación titulares de los datos personales y obligadas a presentarlas, mientras que las versiones públicas fueron generadas a través del Sistema de Declaración de Situación Patrimonial y de Intereses. En las versiones públicas se suprime la información considerada como confidencial, con fundamento en los artículos 6, base A, 16, segundo párrafo, y 108, último párrafo, de la Constitución Política de los Estados Unidos Mexicanos; 29 de la Ley General de Responsabilidades Administrativas; 3, fracción, XXI, 111 y 116, de la Ley General de Transparencia y Acceso a la Información Pública; 113, fracción I, de la Ley Federal de Transparencia y Acceso a la Información Pública; 3, fracción IX, de la Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados, así como las normas Decimonovena y Vigesimoprimera, último párrafo, del Anexo Segundo del Acuerdo por el que el Comité Coordinador del Sistema Nacional Anticorrupción emite el formato de declaraciones: de situación patrimonial y de intereses; y expide las normas e instructivo para su llenado y presentación, publicado en el Diario Oficial de la Federación el 23 de septiembre de 2019. Considerando la estructura orgánica y ocupacional de la Suprema Corte de Justicia de la Nación, en algunos casos la denominación del cargo es igual al puesto. El dato relativo a “sexo (catálogo)” se deja en blanco, debido a que es un dato personal que no se recaba en las declaraciones de situación patrimonial y de intereses, conforme a los formatos aprobados por el Comité Coordinador del Sistema Nacional Anticorrupción, por lo que es información inexistente. "
