year,Folio,FechaSolicitud,Dependencia,Estatus,MedioEntrada,TipoSolicitud,DescripcionSolicitud,OtrosDatos,ArchivosAdjuntos,MedioEntrega,FechaLimite,Respuesta,TextoRespuesta,FechaRespuesta,FechaSolicitudTermino,Pais,Estado,Municipio,CodigoPostal,Sector,Prorroga,Prevencion,Disponibilidad,TipoDerechoARCOP,Queja,FechaSolicitud_iso,FechaLimite_iso,FechaRespuesta_iso,FechaSolicitudTermino_iso,Prorroga_bin,Prevencion_bin,Disponibilidad_bin,Queja_bin
2022,330030522000006,16/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"Solicito copia simple, en versión pública, de la ejecutoria dictada en el amparo en revision 641/2017, mediante sesión del 18 de octubre del 2017, derivada de los siguientes antecedentes:- Juzgado Octavo de Distrito en Materia Administrativa en la Ciudad de México, expediente de origen: J.A. 267/2014,- Décimo Tercer Tribunal Colegiado en Materia Administrativa del Primer Circuito, Amparo en Revisión 374/2016 (Auxiliar 39/2017).",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/2FC417CE1E37278A,Electrónico a través del Sistema de Solicitudes de Acceso a la Información de la PNT,31/01/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),"Apreciable solicitanteSe hace de su conocimiento que, debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Licenciada Ariadna Avendaño ArellanoDirectora de Acceso a la Información",17/01/2022,17/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,No,2021-12-16,2022-01-31,2022-01-17,2022-01-17,0,0,0,0
2022,330030522000049,28/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"Esta solicitud es de carácter genérico, por lo que está redactada de la siguiente forma para ser interpretada de acuerdo a la Ley y contestada en la medida de las competencias de cada uno de los 33 sujetos obligados que permite realizar la Plataforma Nacional de Transparencia, con el objetivo de comparar sus respuestas a nivel institucional y los fundamentos legales a los que se apegan en la siguiente solicitud. Requiero la clave de todos y cada uno de los trabajadores que laboraron en su institución en cualquier lapso del 01 de enero de 2021 a la fecha y que no recibieron su parte proporcional o completa de aguinaldo correspondiente, con soporte documental (contrato laboral), me refiero a todos los trabajadores con derecho a dicho pago, de cualquier nivel, servicio o contrato; así como el fundamento legal por el que no se les pagó antes del 20 de diciembre como indica la Ley. Asimismo, requiero el mecanismo para realizar el trámite y los tiempos de prescripción para hacerlo en cuanto a sus competencias se refiere. Todo esto debido a que la institución donde trabajo, que es la Autoridad Educativa Federal en la Ciudad de México, dependiente de la Secretaría de Educación Pública se ha negado al pago correspondiente de los trabajadores en reiteradas ocasiones sin presentar fundamentos legales ni respuestas oportunas. Estas imprecisiones me orillan a investigar en más instituciones para saber cuál es el derecho que corresponde y los procesos estandarizados que seguramente todos siguen menos mi dependencia.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B6313B6AA9B27999,Electrónico a través del Sistema de Solicitudes de Acceso a la Información de la PNT,31/01/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),A través del archivo que se adjunta podrá visualizar la respuesta a su solicitud.,13/01/2022,13/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,No,2021-12-28,2022-01-31,2022-01-13,2022-01-13,0,0,0,0
2022,330030522000024,17/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Manual,Información pública,Muchas gracias.La Contradiccion de Tesis (CT) 223/219-PL no se publicó al igual que muchas otras. Hay forma de saber por lo menos el tema de la misma?https://www2.scjn.gob.mx/ConsultaTematica/PaginasPub/ResultadosPub.aspxSaludos,,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/005ABC6CAD3697FA,"Cualquier otro medio incluido los electrónicos (CD, DVD, USB)",02/02/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Subdirección General de la Unidad General de Transparencia y Sistematización de la Información Judicial",20/01/2022,20/01/2022,,,,,Poder Judicial,No,Si,No,No Aplica,No,2021-12-17,2022-02-02,2022-01-20,2022-01-20,0,1,0,0
2022,330030522000004,16/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"Por este medio solicito en formato .pdf, la ejecutoria de ese Tribunal Constitucional dictada en el Recurso de Reclamación 96/2019-CA, interpuesto en la controversia constitucional 107/2019.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/59D4D98CD6FFBC13,Electrónico a través del Sistema de Solicitudes de Acceso a la Información de la PNT,31/01/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Subdirección General de la Unidad General de Transparencia y Sistematización de la Información Judicial",20/01/2022,20/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,No,2021-12-16,2022-01-31,2022-01-20,2022-01-20,0,0,0,0
2022,330030522000005,16/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"Solicito la versión pública de la sentencia del amparo en revisión número 706/2015. Laura Cristina Portillo Larrieu y otra, resuelto el 1 de junio de 2016, por la Primera Sala, que dio lugar a las tesis 1a. LIII/2017, 1a. LII/2017, entre otras.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/33270DA8C7277BE8,Electrónico a través del Sistema de Solicitudes de Acceso a la Información de la PNT,31/01/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),"Apreciable solicitanteSe hace de su conocimiento que, debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Licenciada Ariadna Avendaño ArellanoDirectora de Acceso a la Información",14/01/2022,14/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,No,2021-12-16,2022-01-31,2022-01-14,2022-01-14,0,0,0,0
2022,330030522000043,27/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"Saludos. En conformidad con el artículo 252 del Código Nacional de Procedimientos Penales que dicta: ""Actos de investigación que requieren autorización previa del Juez de control. Con excepción de los actos de investigación previstos en el artículo anterior, requieren de autorización previa del Juez de control todos los actos de investigación que impliquen afectación a derechos establecidos en la Constitución, así como los siguientes:I. La exhumación de cadáveres;II. Las órdenes de cateo;III. La intervención de comunicaciones privadas y correspondencia;Última Reforma DOF 19-02-2021IV. La toma de muestras de fluido corporal, vello o cabello, extracciones de sangre u otros análogos, cuando la persona requerida, excepto la víctima u ofendido, se niegue a proporcionar la misma;V. El reconocimiento o examen físico de una persona cuando aquélla se niegue a ser examinada, yVI. Las demás que señalen las leyes aplicables.Se solicita amablemente el número de ordenes de cateo emitidas en el mes de abril del año 2018 para el municipio de Guadalajara, Jalisco.Gracias.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/9FF7C834739E1EA7,Electrónico a través del Sistema de Solicitudes de Acceso a la Información de la PNT,31/01/2022,Notoria incompetencia (Terminada),"Asunto: Notificación de respuesta Folios PNT: 330030522000043Folio interno: UT/I/0007/2022 Ciudad de México, a 5 de enero de 2022Apreciable SolicitanteP r e s e n t eCon relación a la solicitud de acceso a la información, en la cual pidió:“Saludos. En conformidad con el artículo 252 del Código Nacional de Procedimientos Penales que dicta: ""Actos de investigación que requieren autorización previa del Juez de control. Con excepción de los actos de investigación previstos en el artículo anterior, requieren de autorización previa del Juez de control todos los actos de investigación que impliquen afectación a derechos establecidos en la Constitución, así como los siguientes: I. La exhumación de cadáveres; II. Las órdenes de cateo; III. La intervención de comunicaciones privadas y correspondencia; Última Reforma DOF 19-02-2021 IV. La toma de muestras de fluido corporal, vello o cabello, extracciones de sangre u otros análogos, cuando la persona requerida, excepto la víctima u ofendido, se niegue a proporcionar la misma; V. El reconocimiento o examen físico de una persona cuando aquélla se niegue a ser examinada, y VI. Las demás que señalen las leyes aplicables. Se solicita amablemente el número de ordenes de cateo emitidas en el mes de abril del año 2018 para el municipio de Guadalajara, Jalisco. Gracias.”RespuestaHago de su conocimiento que la Suprema Corte de Justicia de la Nación ya no es competente para pronunciarse respecto de la información solicitada, toda vez que dejó de administrar la documentación jurisdiccional generada por los Juzgados de Distrito, Tribunales Unitarios y Colegiados de Circuito que antes resguardaba (con excepción de los expedientes históricos).Cabe mencionar que su solicitud fue turnada el 5 de enero de 2022, mediante comunicación electrónica, a la Unidad de Transparencia del Consejo de la Judicatura Federal, a fin de hacer del conocimiento de ese órgano que usted presentó una solicitud de la competencia del mismo.Lo anterior conforme a la reforma de los artículos 11, fracción XIX y 81, fracciones XVIII y XXXIV de la Ley Orgánica del Poder Judicial de la Federación publicada el 26 de enero de 2018, así como 136, primer párrafo, de la Ley General de Transparencia y Acceso a la Información Pública, en relación con el 131, párrafo inicial, de la Ley Federal de Transparencia y Acceso a la Información Pública, así como 8, último párrafo, del Acuerdo General de Administración 05/2015, del tres de noviembre de dos mil quince, del Presidente de la Suprema Corte de Justicia de la Nación, por el que se expiden los Lineamientos Temporales para regular el procedimiento administrativo interno de Acceso a la Información Pública, así como el funcionamiento y atribuciones del Comité de Transparencia de la Suprema Corte de Justicia de la Nación, además de lo dispuesto en los Criterios 05/2004 y 06/2004, del entonces Comité de Acceso a la Información y de Protección de Datos Personales de este Alto Tribunal.Sin más por el momento, esperamos que la información otorgada le sea de utilidad.A t e n t a m e n t e",05/01/2022,05/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,No,2021-12-27,2022-01-31,2022-01-05,2022-01-05,0,0,0,0
2022,330030522000041,27/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"Con fundamento en el Artículo 1 de la Ley Federal de Transparencia y Acceso a la Información Pública, donde se garantiza el derecho de acceso a la información pública previsto por el artículo 6to de la Constitución Política de los Estados Unidos Mexicanos, y con fundamento en los Artículos 2, 6, 9, 11, 14, 15, 123, 131, 132 y 186, además de lo establecido en el Título Segundo, Capítulo III de la citada Ley, donde se aclara a la ciudadanía las responsabilidades de las unidades de enlace y considerando que, en los términos del Capítulo II y III del Título Cuarto no se está solicitando ninguna información reservada ni confidencial, y la información debe de entregarse en los tiempos establecidos en el Artículo 135 de la misma Ley, se expide la presente solicitud.Favor de indicar la relación de la Compra de todos los Medicamentos adquiridos por el SUPREMA CORTE DE JUSTICIA DE LA NACION en el periodo de DICIEMBRE del 2021 DATOS REQUERIDOS ÚNICAMENTE: Mes de compra,Descripción completa y clara de cada medicamento comprado, Número de piezas compradas, entregadas y facturadas por cada medicamento, Precio por pieza de cada medicamento comprado, entregado y facturado,Importe total por medicamento comprado, entregado y facturado, Proveedor (o distribuidor) que vendió el medicamento, Tipo de compra (Licitación, Adjudicación Directa o Invitación restringida) según corresponda, Número de Licitación, Número de Adjudicación Directa o Número de Invitación restringida según corresponda, Número de Contrato o Factura por medicamento. Almacén o Unidad Médica, Centro de salud u Hospital al que fue entregado el medicamento.Con base al Artículo 132 (segundo párrafo), favor de mandar la información en Hoja de Cálculo (Excel)Por favor no referenciar a COMPRANET; en la presente solicitud no se pide información sobre resultado de convocatorias o fallos, sino los medicamentos adquiridos en el periodo DICIEMBRE del 2021.FAVOR NO MANDAR FALLOS, SOLO COMPRA REAL EJERCIDAMuchas gracias",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/8F49CCD377207D2F,Electrónico a través del Sistema de Solicitudes de Acceso a la Información de la PNT,31/01/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),A través del archivo que se adjunta podrá visualizar la respuesta a su solicitud.,12/01/2022,12/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,No,2021-12-27,2022-01-31,2022-01-12,2022-01-12,0,0,0,0
2022,330030522000033,23/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,1.- Solicito conocer al dia de hoy el nombre de las vacantes que operan bajo la modalidad de Teletrabajo o trabajo en casa o Home Office. 2.- Solicito conocer al dia de hoy el nombre de los puestos de trabajo que operan bajo la modalidad de Teletrabajo o trabajo en casa o Home Office.,,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/0721539357398C81,Cualquier otro medio incluido los electrónicos,31/01/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),A través del archivo que se adjunta podrá visualizar la respuesta a su solicitud.,13/01/2022,13/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,Si,2021-12-23,2022-01-31,2022-01-13,2022-01-13,0,0,0,1
2022,330030522000044,28/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"Por medio de la presente consulta de información, vengo a solicitar respetuosamente a esa H. Suprema Corte de Justicia de la Nación, se me proporcionen las sentencias emitidas en acciones de inconstitucionalidad o de juicios de amparos que hayan sido resueltos por ese Máximo Tribunal Constitucional en contra del artículo 234 de la Ley Federal del Derecho de Autor.Respecto dichas acciones de inconstitucionalidad y amparos, solicito se me proporcionen las versiones públicas de las sentencias dictadas por esa H. Suprema Corte de Justicia de la Nación.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/9B4A99C9FE6752D5,Copia Simple,31/01/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Subdirección General de la Unidad General de Transparencia y Sistematización de la Información Judicial",27/01/2022,27/01/2022,,,,,Poder Judicial,No,No,No,No Aplica,No,2021-12-28,2022-01-31,2022-01-27,2022-01-27,0,0,0,0
2022,330030522000015,17/12/2021,Suprema Corte de Justicia de la Nación (SCJN),Terminada,Electrónica,Información pública,"SOLICITO COMO PARTE DEL PROCESO DE INVESTIGACION, SE ME PROPORCIONE TODO EL EXPEDIENTE COMPLETO DE MI PERSONA C. JOAQUIN ALBERTO PEREZ ALANIZ DONDE SE ME ENJUICIA CON UN SUPUESTO DELITO, QUE CABE RESALTAR A LA FECHA NO SE ME HA INFORMADO CUAL ES AUN CUANDO SOY CONSIDERADO CULPABLE , ESTO A PARTIR DEL 2005 EN ADELANTE, POR LO CUAL SOLICITO SE INCLUYA :Etapa de Investigación Inicial.Etapa Intermedia Etapa de Juicio Delito del cual se me acusa y en base a que fue juzgadoQuien juzga el delitoAutoridades que involucradasPersonas que han integrando la averiguación Grupos alternos que estan involucrados en el juicioSE ADJUNTA IDENTIFICACION DE ACREDITACION , Y SE SOLICITA QUE LA INFORMACION SEA ENVIADA A CULIACAN SINALOA.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/B2C9C151182FFDAE,Copia Simple,15/02/2022,Entrega de información vía Plataforma Nacional de Transparencia (Terminada),"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Subdirección General de la Unidad General de Transparencia y Sistematización de la Información Judicial",09/02/2022,09/02/2022,,,,,Poder Judicial,No,Si,No,No Aplica,No,2021-12-17,2022-02-15,2022-02-09,2022-02-09,0,1,0,0
