year,Folio,FechaSolicitud,Dependencia,Estatus,MedioEntrada,TipoSolicitud,DescripcionSolicitud,OtrosDatos,ArchivosAdjuntos,MedioEntrega,FechaLimite,Respuesta,TextoRespuesta,FechaRespuesta,FechaSolicitudTermino,Pais,Estado,Municipio,CodigoPostal,Sector,Prorroga,Prevencion,Disponibilidad,TipoDerechoARCOP,Queja,FechaSolicitud_iso,FechaLimite_iso,FechaRespuesta_iso,FechaSolicitudTermino_iso,Prorroga_bin,Prevencion_bin,Disponibilidad_bin,Queja_bin
2017,0330000005017,02/01/2017,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"sentencia dictada por el Noveno Tribunal Colegiado en Materia de Trabajo del Primer Circuito, de fecha 12 de agosto de 2009 en el Amparo Directo 797/2009.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/23B1E8C21955EEAC,Otro medio,30/01/2017,Entrega de información en medio electrónico,"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Coordinador de Enlace para la Transparencia y Acceso a la Información",19/01/2017,19/01/2017,MEXICO,Ciudad de México,,06800,Poder Judicial,No,No,No,No Aplica,No,2017-01-02,2017-01-30,2017-01-19,2017-01-19,0,0,0,0
2017,0330000005317,02/01/2017,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"Es una resolución emitida por el JUZGADO TERCERO DE DISTRITO EN MATERIA ADMINISTRATIVA EN EL DISTRITO FEDERAL, EN EL JUICIO DE AMPARO INDIRECTO , NUMERO DE EXPEDIENTE 324/91 Y NÚMERO DE EXPEDIENTE ÚNICO NACIONAL: 1639110.QUEJOSA: MARÍA ALEJANDRA DE LEÓN GONZALEZ",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/2B13143B633581BA,Otro medio,30/01/2017,Entrega de información en medio electrónico,"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Coordinador de Enlace para la Transparencia y Acceso a la Información",19/01/2017,19/01/2017,MEXICO,Ciudad de México,,03800,Poder Judicial,No,No,No,No Aplica,No,2017-01-02,2017-01-30,2017-01-19,2017-01-19,0,0,0,0
2017,0330000002417,23/12/2016,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"Quisiera obtener la ejecutoria de la siguiente tesis:Época: Décima Época Registro: 2002504 Instancia: Primera Sala Tipo de Tesis: Aislada Fuente: Semanario Judicial de la Federación y su Gaceta Libro XVI, Enero de 2013, Tomo 1 Materia(s): Constitucional Tesis: 1a. XX/2013 (10a.) Página: 627 DERECHOS FUNDAMENTALES DE IGUALDAD Y DE NO DISCRIMINACIÓN. GOZAN DE EFICACIA EN LAS RELACIONES ENTRE PARTICULARES.Esta Primera Sala de la Suprema Corte de Justicia de la Nación ha reconocido que los derechos fundamentales gozan de plena eficacia, incluso en las relaciones jurídico-privadas. Asimismo, ha determinado que esta vigencia no puede sostenerse de forma hegemónica y totalizadora en todas las relaciones que se suceden de conformidad con el derecho privado, ante lo cual, el intérprete de la norma debe analizar las relaciones jurídicas en las que los derechos fundamentales se ven confrontados con otros bienes o derechos constitucionalmente protegidos, a efecto de determinar cuáles derechos son sólo oponibles frente al Estado y cuáles otros gozan de la referida multidireccionalidad. En consecuencia, del análisis del contenido y estructura de los derechos fundamentales de igualdad y de no discriminación, se desprende que los mismos son vinculantes no sólo frente a los órganos del Estado, sino que adicionalmente, poseen eficacia jurídica en ciertas relaciones entre particulares. Tal situación no sólo reafirma la naturaleza normativa de la Constitución, sino que también justifica la introducción de tales derechos fundamentales en ámbitos de relaciones privadas. Por ello, en los asuntos de su conocimiento, los tribunales deben atender a la influencia de los valores que subyacen en los principios de igualdad y de no discriminación, fungiendo como un vínculo entre la Constitución y los particulares al momento en que resuelven un caso concreto.Amparo en revisión 410/2012. Seguros Inbursa, S.A., Grupo Financiero Inbursa. 21 de noviembre de 2012. Cinco votos. Ponente: Arturo Zaldívar Lelo de Larrea. Secretario: Javier Mijangos y González.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A4771EC2A771357A,Otro medio,30/01/2017,Entrega de información en medio electrónico,"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Coordinador de Enlace para la Transparencia y Acceso a la Información",10/01/2017,10/01/2017,MEXICO,Jalisco,,44210,Poder Judicial,No,No,No,No Aplica,No,2016-12-23,2017-01-30,2017-01-10,2017-01-10,0,0,0,0
2017,0330000003017,23/12/2016,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"Se me informe cuántas y cuáles resoluciones han sido revocadas al Pleno del Supremo Tribunal de Justicia del Estado de Tamaulipas, por los diversos órganos jurisdiccionales del Poder Judicial de la Federación, en el periodo comprendido desde el año 2010 hasta la fecha. En caso afirmativo se me otorgue una versión pública electrónica del acto o resolución, así como los datos que identifiquen a dichos los juicios o recursos. También se me informe cuantas y cuales resoluciones les han sido revocadas a las salas colegiadas penales y civiles integrantes del Supremo Tribunal de Justicia del Estado de Tamaulipas, en el periodo comprendido de 2011 a la fecha; en caso afirmativo se me proporcione una versión pública de dichas resoluciones. También, se me informe cuántas y cuáles resoluciones definitivas e interlocutorias, les ha revocado el Poder Judicial de la Federación a los Magistrados de Número y Supernumerarios integrantes del Supremo Tribunal de Justicia en el Estado en el periodo comprendido del año 2011 a la fecha en que se me proporcione la información solicitada. En caso afirmativo, se me proporcione una versión pública de la o las resoluciones.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/86006B97430819AD,Entrega por Internet en la PNT,30/01/2017,Entrega de información en medio electrónico,"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Coordinador de Enlace para la Transparencia y Acceso a la Información",26/01/2017,26/01/2017,MEXICO,FEDERACION99,,null,Poder Judicial,No,No,No,No Aplica,No,2016-12-23,2017-01-30,2017-01-26,2017-01-26,0,0,0,0
2017,0330000004017,29/12/2016,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"Solicito copia de los recibos de nómina y prestaciones como aguinaldo, dieta, apoyo para vehículo; de haber más prestaciones favor de agregarlas, de los magistrados de la Suprema Corte de Justicia de la Nación. Favor de desglosar la información por cada magistrado. La información la requiero desde el año 2010 a la fecha en que se recibió esta solicitud desglosada por años. (Favor de agregar de manera especial el pago de aguinaldo del año 2016).",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/A0F924F860BE4AF0,Entrega por Internet en la PNT,14/02/2017,Entrega de información en medio electrónico,Se adjunta comunicación del Coordinador de Enlace para la Transparencia y Acceso a la Información y resolución del Comité de Transparencia de este Alto Tribunal.,14/02/2017,14/02/2017,MEXICO,Ciudad de México,,06040,Poder Judicial,No,No,No,No Aplica,No,2016-12-29,2017-02-14,2017-02-14,2017-02-14,0,0,0,0
2017,0330000005217,02/01/2017,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"sentencia dictada por el Noveno Tribunal Colegiado en Materia de Trabajo del Primer Circuito, de fecha 12 de agosto de 2009 en el Amparo Directo 797/2009.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/BD2A821FFEECC3FE,Otro medio,30/01/2017,Entrega de información en medio electrónico,"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Coordinador de Enlace para la Transparencia y Acceso a la Información",19/01/2017,19/01/2017,MEXICO,Ciudad de México,,06800,Poder Judicial,No,No,No,No Aplica,No,2017-01-02,2017-01-30,2017-01-19,2017-01-19,0,0,0,0
2017,0330000002917,23/12/2016,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"Se me informe cuántos y cuáles juicios de amparo, o cualquier otro medio de defensa, han sido promovidos en contra del ACUERDO GUBERNAMENTAL MEDIANTE EL CUAL SE DETERMINÓ EL OTORGAMIENTO DE UNA PENSIÓN PROVISIONAL A FAVOR DE LOS FAMILIARES, DEPENDIENTES ECONÓMICOS O DERECHOHABIENTES DE LOS SERVIDORES PÚBLICOS DEL GOBIERNO DEL ESTADO QUE SE ENCUENTREN AUSENTES EN CONTRA DE SU VOLUNTAD EN EL EJERCICIO O CON MOTIVO DEL DESEMPEÑO DE SUS FUNCIONES. (en Tamaulipas) En caso afirmativo, solicito, se me proporcione una copia en versión publica de las resoluciones emitidas por cualquier órgano integrante del Poder Judicial de la Federación.","El acuerdo gubernamental de referencia, fue publicado el día miércoles 19 de octubre de 2011 en el periódico Oficial del Gobierno del Estado de Tamaulipas.",https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/9A2BABA30993ED80,Entrega por Internet en la PNT,30/01/2017,Entrega de información en medio electrónico,"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Coordinador de Enlace para la Transparencia y Acceso a la Información",19/01/2017,19/01/2017,MEXICO,FEDERACION99,,null,Poder Judicial,No,No,No,No Aplica,No,2016-12-23,2017-01-30,2017-01-19,2017-01-19,0,0,0,0
2017,0330000005117,02/01/2017,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"sentencia dictada por el Noveno Tribunal Colegiado en Materia de Trabajo del Primer Circuito, de fecha 12 de agosto de 2009 en el Amparo Directo 797/2009.",,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/0ED3BE2B722FABCD,Otro medio,30/01/2017,Entrega de información en medio electrónico,"Apreciable solicitanteSe hace de su conocimiento que debido al tamaño de la presente comunicación, podrá visualizarla en documento adjunto.Atentamente Coordinador de Enlace para la Transparencia y Acceso a la Información",19/01/2017,19/01/2017,MEXICO,Ciudad de México,,06800,Poder Judicial,No,No,No,No Aplica,No,2017-01-02,2017-01-30,2017-01-19,2017-01-19,0,0,0,0
2017,0330000003517,28/12/2016,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"toda la informacion sobre los Manuales del los juicios orales (similares al los manuales del justiciero) editados y/o emitidos y/o similares o análogos, por la SCJN",incluyendo paginas web,https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/26B68F9A065BD8D0,Entrega por Internet en la PNT,30/01/2017,Entrega de información en medio electrónico,"Asunto: Notificación de respuestaFolio PNT: 0330000003517Folio interno: UT-A/0005/2017Apreciable solicitante:P r e s e n t eCon relación a su solicitud de acceso a la información, en la cual pidió: toda la informacion sobre los Manuales del los juicios orales (similares al los manuales del justiciero) editados y/o emitidos y/o similares o análogos, por la SCJN Otros datos para facilitar su localización incluyendo paginas web.a través del archivo que se adjunta podrá visualizar la respuesta a su solicitud.Sin más por el momento, esperamos que la información otorgada le sea de utilidad.A t e n t a m e n t eMaestro Carlos Ernesto Maraveles TovarCoordinador de Enlace para la Transparencia y Acceso a la Información",17/01/2017,17/01/2017,MEXICO,México,,50010,Poder Judicial,No,No,No,No Aplica,No,2016-12-28,2017-01-30,2017-01-17,2017-01-17,0,0,0,0
2017,0330000000717,17/12/2016,SUPREMA CORTE DE JUSTICIA DE LA NACIÓN (SCJN),Terminada,Electrónica,Información pública,"Solicito la cantidad de amparos vigentes y con resolución promovidos por instituciones bancarias en el municipio de Ciudad Juárez, Chihuahua contra las resoluciones de la Condusef entre 2015 y 2016 Solicito un anexo de los expedientes de amparos promovidos por instituciones bancarias contra las resoluciones de Condusef en el municipio de Ciudad Juárez, Chihuahua entre 2015 y 2016","Favor de anexar causas del amparo, nombre de la institución que promueve y status de los procedimientos",https://servicios.plataformadetransparencia.org.mx/inai3/rest/organoGarante/administracionControlDescarga/descargarAdjuntosPorSolicitud/CE8750D284729CDF,Consulta Directa,30/01/2017,No es de competencia de la unidad de enlace,"@Apreciable SolicitanteP r e s e n t eCon relación a sus solicitudes de acceso a la información, en las cuales pidió: Folio 0330000000717: Solicito la cantidad de amparos vigentes y con resolución promovidos por instituciones bancarias en el municipio de Ciudad Juárez, Chihuahua contra las resoluciones de la Condusef entre 2015 y 2016 Solicito un anexo de los expedientes de amparos promovidos por instituciones bancarias contra las resoluciones de Condusef en el municipio de Ciudad Juárez, Chihuahua entre 2015 y 2016 Favor de anexar causas del amparo, nombre de la institución que promueve y status de los procedimientos sic.Folio 0330000000817:Solicito copia de los expedientes de amparos promovidos por instituciones bancarias en contra de las resoluciones de Condusef en el municipio de Ciudad Juárez, Chihuahua en 2015 y 2016 favor de anexar causa y status de los procedimientos sic.RespuestaHago de su conocimiento que dicha información no es competencia de esta Suprema Corte de Justicia de la Nación, ya que con fundamento en los lineamientos Décimo y Décimo Primero del Acuerdo General Conjunto número 2/2009, de los Plenos de la Suprema Corte de Justicia de la Nación y del Consejo de la Judicatura Federal, relativos a la transferencia, digitalización, depuración y destrucción de los expedientes generados en los Tribunales Colegiados de Circuito, los cuales imponen a los mencionados órganos jurisdiccionales la obligación de conservar los expedientes de los asuntos de su conocimiento durante un periodo de tres años, contados a partir de la fecha en que se hubiere ordenado su archivo, y una vez transcurrido dicho plazo, remitirlos a este Alto Tribunal para su resguardo definitivo.Cabe mencionar que sus solicitudes fueron turnadas el 5 de enero de 2017, mediante comunicación electrónica, a la Unidad de Transparencia del Consejo de la Judicatura Federal, a fin de hacer del conocimiento de ese órgano que usted presentó una solicitud de la competencia del mismo.Finalmente, le comunico que la información referida en sus solicitudes, también pueden ser atendidas, por la Unidad de Enlace del Tribunal Superior de Justicia del Estado de Chihuahua:ÓRGANO O DEPENDENCIAUBICACIÓNTribunal Superior de Justicia del Estado de ChihuahuaMelchor Ocampo 119, Colonia Barrio San Pedro, Chihuahua, Chihuahua. México. informacion@stj.gob.mx O a través de la Plataforma Nacional de Transparencia, señalando como sujeto obligado al antes citado.Lo anterior, con fundamento en los artículos 136, primer párrafo, de la Ley General de Transparencia y Acceso a la Información Pública, en relación con el 131, párrafo inicial, de la Ley Federal de Transparencia y Acceso a la Información Pública, así como 8, último párrafo, del Acuerdo General de Administración 05/2015, del tres de noviembre de dos mil quince, del Presidente de la Suprema Corte de Justicia de la Nación, por el que se expiden los Lineamientos Temporales para regular el procedimiento administrativo interno de Acceso a la Información Pública, así como el funcionamiento y atribuciones del Comité de Transparencia de la Suprema Corte de Justicia de la Nación, además de lo dispuesto en los Criterios 05/2004 y 06/2004, del entonces Comité de Acceso a la Información y de Protección de Datos Personales de este Alto Tribunal.Sin más por el momento, esperamos que la información otorgada le sea de utilidad.A t e n t a m e n t eMaestro Carlos Ernesto Maraveles TovarCoordinador de Enlace para la Transparencia y Acceso a la Información",05/01/2017,05/01/2017,MEXICO,Chihuahua,,32280,Poder Judicial,No,No,No,No Aplica,No,2016-12-17,2017-01-30,2017-01-05,2017-01-05,0,0,0,0
